"","lat","lon","sample_name","qc_filtered","observations_deblur_100bp","ph","study_id","elevation_m","sample_scientific_name","env_biome","env_feature","env_material","envo_biome_0","envo_biome_1","envo_biome_2","envo_biome_3","envo_biome_4","adiv_observed_otus","adiv_chao1","adiv_shannon","adiv_faith_pd","unique_id","subtype","raster_value","adiv_richness_new","adiv_chao1_new","adiv_shannon_new","value"
"1209",35.117,138.937,"1642.MS00018",TRUE,48700,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1879,3385.8547008547,10.1110018426826,158.960558826681,"soil 35.117 138.937 study 1642","agricultural land",29350,1092,2526.48924731183,6.63944675161417,6.63944675161417
"1210",35.117,138.937,"1642.MS00017",TRUE,40622,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1858,3277.32967032967,10.0782374376984,157.392644554564,"soil 35.117 138.937 study 1642","agricultural land",29350,1110,2554.5306122449,6.67048471664151,6.67048471664151
"1211",35.117,138.937,"1642.MS00016",TRUE,51510,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1894,3691.22291021672,10.1046458741441,163.75502439872,"soil 35.117 138.937 study 1642","agricultural land",29350,1066,2359.36898395722,6.64709684012555,6.64709684012555
"1212",35.117,138.937,"1642.MS00014",TRUE,70039,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1782,3474.84053156146,9.86000441071624,157.822523551404,"soil 35.117 138.937 study 1642","agricultural land",29350,998,2457.64285714286,6.44473525529565,6.44473525529565
"1213",35.117,138.937,"1642.MS00013",TRUE,61938,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1941,3684.68035190616,10.2035750324179,160.699509459446,"soil 35.117 138.937 study 1642","agricultural land",29350,1092,2466.90155440414,6.67205167081136,6.67205167081136
"1214",35.117,138.937,"1642.MS00012",TRUE,38864,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1924,3518.6,10.1386066830695,159.716151694999,"soil 35.117 138.937 study 1642","agricultural land",29350,1063,2366.14130434783,6.63260511667542,6.63260511667542
"1215",35.117,138.937,"1642.MS00011",TRUE,45009,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1909,3358,10.1888315671315,156.006842120833,"soil 35.117 138.937 study 1642","agricultural land",29350,1128,2452.49275362319,6.75054666171887,6.75054666171887
"1216",35.117,138.937,"1642.MS00010",TRUE,60115,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1886,3705.75862068966,10.0762887994662,150.943642489676,"soil 35.117 138.937 study 1642","agricultural land",29350,1073,2357.55497382199,6.65092411058931,6.65092411058931
"1217",35.117,138.937,"1642.MS00009",TRUE,41474,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1836,3421.18296529968,10.1070330769157,147.706560675834,"soil 35.117 138.937 study 1642","agricultural land",29350,1086,2284.29064039409,6.68787349451269,6.68787349451269
"1218",35.117,138.937,"1642.MS00008",TRUE,55462,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1765,3164.53184713376,10.0012390660835,147.196232484598,"soil 35.117 138.937 study 1642","agricultural land",29350,1033,2230,6.58138074675885,6.58138074675885
"1219",35.117,138.937,"1642.MS00007",TRUE,30762,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1620,2810.47297297297,9.69160335940481,132.475609029012,"soil 35.117 138.937 study 1642","agricultural land",29350,960,1933.04419889503,6.43716764489388,6.43716764489388
"1220",35.117,138.937,"1642.MS00006",TRUE,60097,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1831,3207.80979827089,10.0397766780211,152.61304520194,"soil 35.117 138.937 study 1642","agricultural land",29350,1014,2102.68253968254,6.55079440987975,6.55079440987975
"1221",35.117,138.937,"1642.MS00005",TRUE,49119,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1844,3494.31446540881,10.0777640436445,150.909277688202,"soil 35.117 138.937 study 1642","agricultural land",29350,1071,2416.21621621622,6.65142570406785,6.65142570406785
"1222",35.117,138.937,"1642.MS00004",TRUE,52923,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1834,3230.59942363112,10.0917486628277,148.674950131765,"soil 35.117 138.937 study 1642","agricultural land",29350,1072,2431.16666666667,6.66566752781137,6.66566752781137
"1223",35.117,138.937,"1642.MS00003",TRUE,57090,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1928,3776.47094801223,10.1661128467007,165.878663996922,"soil 35.117 138.937 study 1642","agricultural land",29350,1115,2411.85096153846,6.72668536976679,6.72668536976679
"1224",35.117,138.937,"1642.MS00002",TRUE,42914,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1770,3065.6824925816,9.99260151854427,146.355687317305,"soil 35.117 138.937 study 1642","agricultural land",29350,1047,2204.14795918367,6.6064579756206,6.6064579756206
"1225",35.117,138.937,"1642.MS00001",TRUE,21819,NA,"study 1642",60,"soil metagenome","cropland biome","alluvial paddy field soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1855,3018.14871794872,10.1174095165481,145.790014688258,"soil 35.117 138.937 study 1642","agricultural land",29350,1083,2343.37823834197,6.69051911732758,6.69051911732758
"1226",0.15,35.52,"1711.KAJ6.3",TRUE,10586,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1365,1750.91803278689,9.4494256330699,98.589487499378,"soil 0.15 35.52 study 1711","agricultural land",25837,861,1612.50602409639,6.28701450337522,6.28701450337522
"1227",0.15,35.52,"1711.KAJ7.1",TRUE,10166,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1267,1613.58805031447,8.90579867776965,93.0726639529621,"soil 0.15 35.52 study 1711","agricultural land",25837,813,1515.24418604651,5.8747998502229,5.8747998502229
"1228",0.15,35.52,"1711.KAJ7.2",TRUE,10534,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1243,1656.9746835443,8.88466411357109,90.945514417374,"soil 0.15 35.52 study 1711","agricultural land",25837,787,1464.15625,5.93784519304663,5.93784519304663
"1229",0.15,35.52,"1711.KAJ7.3",TRUE,10784,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1385,1851.78651685393,9.31325266699326,97.6653243064421,"soil 0.15 35.52 study 1711","agricultural land",25837,882,1740.6976744186,6.24339553715395,6.24339553715395
"1230",0.15,35.52,"1711.KAJ8.1",TRUE,10091,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1226,1625.95364238411,8.96091250651233,86.2571931674582,"soil 0.15 35.52 study 1711","agricultural land",25837,768,1400.5534591195,5.9450637003173,5.9450637003173
"1231",0.15,35.52,"1711.KAJ8.2",TRUE,11963,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",847,957.342465753425,8.9332644518999,70.6816791052815,"soil 0.15 35.52 study 1711","agricultural land",25837,645,875.616438356164,6.03224195726101,6.03224195726101
"1232",0.15,35.52,"1711.KAJ8.3",TRUE,11625,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1077,1263.34210526316,9.20119734080786,83.448442095793,"soil 0.15 35.52 study 1711","agricultural land",25837,808,1240.4375,6.24126635542507,6.24126635542507
"1233",0.15,35.52,"1711.KAJ9.1",TRUE,11569,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1401,1842.76724137931,9.46924961274566,103.255800123975,"soil 0.15 35.52 study 1711","agricultural land",25837,889,1778.51533742331,6.29151368272384,6.29151368272384
"1234",0.15,35.52,"1711.KAJ9.2",TRUE,11593,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1287,1701.81034482759,9.32893027334387,96.902897512494,"soil 0.15 35.52 study 1711","agricultural land",25837,807,1436.7358490566,6.18233540532076,6.18233540532076
"1235",0.15,35.52,"1711.KAJ9.3",TRUE,12462,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1358,1894.5923566879,9.35023546890905,102.527394386808,"soil 0.15 35.52 study 1711","agricultural land",25837,827,1471.53216374269,6.20145614928395,6.20145614928395
"1236",0.15,35.52,"1711.KAM7.1",TRUE,20639,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1273,1715.78521126761,9.30857835788185,97.2738821727155,"soil 0.15 35.52 study 1711","agricultural land",25837,815,1489.55555555556,6.17955686564021,6.17955686564021
"1237",0.15,35.52,"1711.KAM7.3",TRUE,21490,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1168,1472.89090909091,8.90701825731936,95.1601999407455,"soil 0.15 35.52 study 1711","agricultural land",25837,771,1247.77714285714,5.98489172561654,5.98489172561654
"1238",0.15,35.52,"1711.KAM8.1",TRUE,21883,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1244,1667.93884892086,9.27347538969602,98.1051747267344,"soil 0.15 35.52 study 1711","agricultural land",25837,816,1384.22598870056,6.22280590917053,6.22280590917053
"1239",0.15,35.52,"1711.KAM8.3",TRUE,21019,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1299,1804.68041237113,9.31889493005256,99.8364884149536,"soil 0.15 35.52 study 1711","agricultural land",25837,818,1527.51923076923,6.18195478863035,6.18195478863035
"1240",0.15,35.52,"1711.KAM9.1",TRUE,23506,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1149,1489.96268656716,8.86000442840763,89.278387999547,"soil 0.15 35.52 study 1711","agricultural land",25837,727,1316.50757575758,5.90172047547791,5.90172047547791
"1241",0.15,35.52,"1711.KAM9.2",TRUE,20779,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1216,1662.512,9.1700557630625,95.00732228314,"soil 0.15 35.52 study 1711","agricultural land",25837,784,1386.3141025641,6.13142490829383,6.13142490829383
"1242",0.15,35.52,"1711.KAM9.3",TRUE,20014,NA,"study 1711",1411.76,"soil metagenome","cropland biome","farm soil","soil","biome","terrestrial biome","anthropogenic terrestrial biome","cropland biome","",1339,1977.9889298893,9.34553019296142,103.454329234552,"soil 0.15 35.52 study 1711","agricultural land",25837,822,1493.26347305389,6.18742868621097,6.18742868621097
"1243",0.15,35.52,"1711.KFM1.1",TRUE,35641,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1535,2428.35714285714,9.48929714014446,118.33601434761,"soil 0.15 35.52 study 1711","broadleaf",25837,921,2017.50943396226,6.29908909853698,6.29908909853698
"1244",0.15,35.52,"1711.KFM1.2",TRUE,20276,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1479,2136.19411764706,9.49361295296158,110.013729536088,"soil 0.15 35.52 study 1711","broadleaf",25837,900,1663.49189189189,6.30004050892855,6.30004050892855
"1245",0.15,35.52,"1711.KFM1.3",TRUE,19196,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1488,2229.92012779553,9.47104166273243,112.44120636876,"soil 0.15 35.52 study 1711","broadleaf",25837,928,1864.44571428571,6.31059043654664,6.31059043654664
"1246",0.15,35.52,"1711.KFM2.1",TRUE,17285,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1565,2274.13043478261,9.74700967903228,115.210432736834,"soil 0.15 35.52 study 1711","broadleaf",25837,958,1801.33846153846,6.45084546856547,6.45084546856547
"1247",0.15,35.52,"1711.KFM2.2",TRUE,20100,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1606,2367.21195652174,9.6579794798277,118.211597979255,"soil 0.15 35.52 study 1711","broadleaf",25837,962,2102.55151515152,6.39563978304847,6.39563978304847
"1248",0.15,35.52,"1711.KFM2.3",TRUE,18683,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1380,1959.95541401274,9.38292532059561,103.243474709013,"soil 0.15 35.52 study 1711","broadleaf",25837,880,1627.76836158192,6.3178659612172,6.3178659612172
"1249",0.15,35.52,"1711.KFM3.2",TRUE,20486,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1464,2159.77846153846,9.42708726101798,117.06840625816,"soil 0.15 35.52 study 1711","broadleaf",25837,928,1875.46022727273,6.30317944535326,6.30317944535326
"1250",0.15,35.52,"1711.KFM3.3",TRUE,18491,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1440,2202.84090909091,9.32997599703576,109.841087723677,"soil 0.15 35.52 study 1711","broadleaf",25837,866,1569.70491803279,6.22216556922217,6.22216556922217
"1251",0.15,35.52,"1711.KFM4.1",TRUE,15098,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1397,1937.15942028986,9.31361801522343,111.012378531868,"soil 0.15 35.52 study 1711","broadleaf",25837,857,1542.81005586592,6.20471685867569,6.20471685867569
"1252",0.15,35.52,"1711.KFM4.3",TRUE,15236,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1229,1826.41810344828,9.0096655006171,93.201817146844,"soil 0.15 35.52 study 1711","broadleaf",25837,775,1508.77464788732,5.98304597899197,5.98304597899197
"1253",0.15,35.52,"1711.KFM5.2",TRUE,12512,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1266,1774.61538461538,8.93141684918442,97.252430871378,"soil 0.15 35.52 study 1711","broadleaf",25837,787,1549.125,5.93740388119656,5.93740388119656
"1254",0.15,35.52,"1711.KFM6.1",TRUE,16736,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1442,2196.92307692308,9.17275363193562,106.671696411236,"soil 0.15 35.52 study 1711","broadleaf",25837,858,1714.03636363636,6.07715564773441,6.07715564773441
"1255",0.15,35.52,"1711.KFM6.2",TRUE,17759,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1581,2214.58910891089,9.60732606531759,121.580716003519,"soil 0.15 35.52 study 1711","broadleaf",25837,948,1984.20689655172,6.35838613383289,6.35838613383289
"1256",0.15,35.52,"1711.KFM6.3",TRUE,19940,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1415,2004.94043887147,9.37294686973426,110.356479226544,"soil 0.15 35.52 study 1711","broadleaf",25837,866,1683.81818181818,6.2083208683318,6.2083208683318
"1257",0.15,35.52,"1711.KFM7.1",TRUE,19656,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1393,2352.13178294574,9.24797231538093,100.346871032189,"soil 0.15 35.52 study 1711","broadleaf",25837,860,1626.5,6.2081965863571,6.2081965863571
"1258",0.15,35.52,"1711.KFM7.2",TRUE,17173,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1621,2585.49856733524,9.65123466182493,116.899631282851,"soil 0.15 35.52 study 1711","broadleaf",25837,944,2240.18120805369,6.32903945137983,6.32903945137983
"1259",0.15,35.52,"1711.KFM7.3",TRUE,22004,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1487,2402.21854304636,9.39930051880901,112.936017712409,"soil 0.15 35.52 study 1711","broadleaf",25837,852,1731.93377483444,6.20095472980317,6.20095472980317
"1260",0.15,35.52,"1711.KFM8.1",TRUE,19118,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1475,2264.57975460123,9.38243663125635,111.394422147471,"soil 0.15 35.52 study 1711","broadleaf",25837,903,2069.00689655172,6.24394877345388,6.24394877345388
"1261",0.15,35.52,"1711.KFM8.2",TRUE,23492,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1387,2225.37837837838,8.95337741704281,106.22020673046,"soil 0.15 35.52 study 1711","broadleaf",25837,801,1760.09420289855,5.88991824618379,5.88991824618379
"1262",0.15,35.52,"1711.KFM8.3",TRUE,18586,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1367,2147.2808988764,9.28961487813534,102.624555494914,"soil 0.15 35.52 study 1711","broadleaf",25837,852,1605,6.22641935262743,6.22641935262743
"1263",0.15,35.52,"1711.KFM9.2",TRUE,6740,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",766,798.355072463768,8.85885337098266,61.797410167401,"soil 0.15 35.52 study 1711","broadleaf",25837,612,783.065693430657,5.98351309988179,5.98351309988179
"1264",0.15,35.52,"1711.KFM9.3",TRUE,13474,NA,"study 1711",1411.76,"soil metagenome","tropical moist broadleaf forest biome","national park","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1359,1984.8724137931,9.39247463253459,96.646831579121,"soil 0.15 35.52 study 1711","broadleaf",25837,814,1629.31914893617,6.16360095181995,6.16360095181995
"1265",2.982,102.313,"1714.McG.PA210",TRUE,11219,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",496,622.094339622642,6.99769511198747,40.517243706048,"soil 2.982 102.313 study 1714","broadleaf",18683,358,576.225806451613,4.80564321628741,4.80564321628741
"1266",2.982,102.313,"1714.McG.PA1020",TRUE,17079,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",422,561.276315789474,6.4937833494534,36.371563178174,"soil 2.982 102.313 study 1714","broadleaf",18683,294,479.352941176471,4.40102013045204,4.40102013045204
"1267",2.982,102.313,"1714.McG.PA02",TRUE,13501,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",795,1082.5,8.09589975882761,57.380943387437,"soil 2.982 102.313 study 1714","broadleaf",18683,535,868.807692307692,5.42319906615461,5.42319906615461
"1268",2.982,102.313,"1714.McG.PB210",TRUE,16687,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",591,804.09009009009,7.49612500216766,49.979413870074,"soil 2.982 102.313 study 1714","broadleaf",18683,435,760.540540540541,5.12728102964633,5.12728102964633
"1269",2.982,102.313,"1714.McG.PB1020",TRUE,20853,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",472,605.441860465116,6.80896606909223,40.256123951882,"soil 2.982 102.313 study 1714","broadleaf",18683,313,481.489795918367,4.57075619201642,4.57075619201642
"1270",2.982,102.313,"1714.McG.PB02",TRUE,17756,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",758,1037.61417322835,8.22637094376334,54.44022804878,"soil 2.982 102.313 study 1714","broadleaf",18683,520,789.910891089109,5.57017481033221,5.57017481033221
"1271",2.982,102.313,"1714.McG.PC210",TRUE,17794,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",639,888.007936507937,7.39237862746279,53.268238737602,"soil 2.982 102.313 study 1714","broadleaf",18683,441,809.391891891892,5.0112086060951,5.0112086060951
"1272",2.982,102.313,"1714.McG.PC1020",TRUE,16982,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",473,665.5,6.57328858228444,42.6436640162585,"soil 2.982 102.313 study 1714","broadleaf",18683,322,504.5,4.46818225162437,4.46818225162437
"1273",2.982,102.313,"1714.McG.LA210",TRUE,22560,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",487,698.973684210526,6.79318738061354,39.896465345727,"soil 2.982 102.313 study 1714","broadleaf",18683,336,582.734693877551,4.63050431510196,4.63050431510196
"1274",2.982,102.313,"1714.McG.LA1020",TRUE,7472,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",488,548.196261682243,7.46273142025276,36.665569536566,"soil 2.982 102.313 study 1714","broadleaf",18683,348,463.808823529412,5.045298170097,5.045298170097
"1275",2.982,102.313,"1714.McG.LA02",TRUE,10931,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",537,660.758928571429,7.36687798855684,43.278092067102,"soil 2.982 102.313 study 1714","broadleaf",18683,370,559.444444444444,5.00507682039314,5.00507682039314
"1276",2.982,102.313,"1714.McG.LB210",TRUE,12676,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",528,684.290322580645,7.11446085961067,42.420300074917,"soil 2.982 102.313 study 1714","broadleaf",18683,367,559.727272727273,4.7996579666107,4.7996579666107
"1277",2.982,102.313,"1714.McG.LB1020",TRUE,12361,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",494,620.9125,7.41455665502189,39.420320355476,"soil 2.982 102.313 study 1714","broadleaf",18683,370,511.197368421053,5.03190168608464,5.03190168608464
"1278",2.982,102.313,"1714.McG.LB02",TRUE,15234,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",512,691,7.2388931099203,41.76691970092,"soil 2.982 102.313 study 1714","broadleaf",18683,362,563.904761904762,4.93166265319404,4.93166265319404
"1279",2.982,102.313,"1714.McG.LC1020",TRUE,19500,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",750,1019.5306122449,8.03458871983305,56.102815794253,"soil 2.982 102.313 study 1714","broadleaf",18683,492,725.628571428571,5.41601653428332,5.41601653428332
"1280",2.982,102.313,"1714.McG.LC02",TRUE,17570,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","forest soil","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1134,1681.36123348018,8.80793405737591,86.305024781401,"soil 2.982 102.313 study 1714","broadleaf",18683,730,1366.15328467153,5.89690559686773,5.89690559686773
"1281",2.982,102.313,"1714.McG.OPA210",TRUE,15451,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","Oil palm plantation","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1423,2241.26557377049,9.08808978964338,105.093911343933,"soil 2.982 102.313 study 1714","broadleaf",18683,859,1941.46808510638,6.08766389706355,6.08766389706355
"1282",2.982,102.313,"1714.McG.OPA02",TRUE,15729,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","Oil palm plantation","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",689,873.04,8.00828793657701,59.516602055514,"soil 2.982 102.313 study 1714","broadleaf",18683,466,637.473684210526,5.41603071106358,5.41603071106358
"1283",2.982,102.313,"1714.McG.OPB210",TRUE,14284,NA,"study 1714",80,"soil metagenome","tropical moist broadleaf forest biome","Oil palm plantation","soil","biome","terrestrial biome","forest biome","broadleaf forest biome","tropical broadleaf forest biome",1211,1653.18181818182,8.78253128929365,91.363493924636,"soil 2.982 102.313 study 1714","broadleaf",18683,722,1519.448,5.74830558367305,5.74830558367305
